input_row_key,input_company_name,company_name,veridion_id,match_score,input_main_country,main_country,input_main_city,main_city,website_url,primary_email,employee_count,revenue,qc_flags
348,NET ONE ASIA PTE. LTD.,Net One Asia,36898c82-93e5-11eb-97db-273ba5953680,82.35,Singapore,Singapore,Singapore,Singapore,https://www.netoneasia.com/,sales.sg@netoneasia.com,140.0,39571800.0,ok
349,NETIC A/S,Netic,3e619af8-93e5-11eb-8859-29e7c34dee35,82.86,Denmark,Denmark,Aalborg,Aalborg,http://netic.dk/,sales@netic.dk,160.0,6000000.0,ok
350,NETS DANMARK A/S,Nets group,1821bc30-93e5-11eb-a746-fdabd18be9c6,67.69,Denmark,Denmark,Ballerup,Ballerup,https://nets.eu/,atata@nets.eu,2700.0,914499968.0,ok
351,New Skies Satellites B.V.,New Skies Satellites B.V.,1238cd68-9cd4-11ef-b56b-31d2bc338e4f,95.0,Netherlands,Netherlands,The Hague,The Hague,,,,,"missing_website, missing_email, missing_year_founded"
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,Private Helipad Ali Villa,01004641-1dd8-11ef-9268-316fc8e174dd,57.0,Pakistan,Pakistan,Karachi,Karachi,,,,,"missing_website, missing_email, missing_year_founded"
353,NEXCOM A/S,Nexcom A/S.,4e2b08a3-a477-11ed-8bb2-9375f2c4b1be,97.14,Denmark,Denmark,Copenhagen,Copenhagen,http://www.nexcom.dk/,,,,"missing_email, missing_year_founded"
354,NOITSO A/S,Experian,0bc250d0-93e5-11eb-b5f6-816dd10ac7b0,53.33,Denmark,Denmark,Copenhagen,Copenhagen,http://www.experian.dk/,dpodenmark@experian.com,70.0,24420772.0,ok
355,Nokia Innovations Oy,Nokia Foundation,3d547a04-72bb-11ec-b5ce-b3bda5adefa4,80.0,Finland,Finland,Espoo,Espoo,https://nokiafoundation.com/,nokia.foundation@nokia.com,75.0,30000000.0,ok
356,NOKIA SERVICES AND NETWORKS MALAYSIA SDN. BHD.,Nokia Solutions And Networks Sdn Bhd.,74601f29-1afc-11ec-aa0f-ab42aaaa4d70,69.82,Malaysia,Malaysia,,Kuala Lumpur,,,,,"missing_website, missing_email, missing_year_founded"
357,NOKIA SOLUTIONS AND NETWORKS NORGE AS,Nokia solutions And Networks Norge AS,5c494e9a-1b04-11ec-b160-7721fd8862eb,85.0,Norway,Norway,Bærum,Oslo,,,,,"missing_website, missing_email, missing_year_founded"
358,Nokia Solutions and Networks Oy,Nokia Solutions and Networks,d3b679f6-93e4-11eb-b89f-536884b3e7dd,96.95,Finland,Finland,Espoo,Espoo,https://www.nokiasiemensnetworks.com/,,,,"missing_email, missing_year_founded"
359,"NORDEA BANK ABP, FILIAL I NORGE",Nordea Bank,3cdcf6c0-93e5-11eb-919a-b3f9a5ad205c,71.43,Norway,Norway,Oslo,Oslo,https://www.nordea.no/,billaan@nordea.com,,,ok
360,NORDIC COMPUTER A/S,Nordic Computer,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,92.94,Denmark,Denmark,Nørresundby,Nørresundby,https://nordiccomputer.com/,sales@nordiccomputer.com,,,ok
361,NORDIX DATA AS,Nordix Data,8449aea3-93e4-11eb-86dd-ffbd1b53140e,92.8,Norway,Norway,Tromsø,Tromsø,https://www.nordix.no/,utbygging@nordix.no,24.0,16446053.0,missing_year_founded
362,DMA Research A/S,Busk Demo,02ddf6f4-0953-11ed-8906-6bcfb1398b7a,59.2,Denmark,Denmark,Copenhagen,Copenhagen,https://busk-demo.myshopify.com/,test@buskco.com,15.0,1750343.0,missing_year_founded
363,NORWEGIAN AIR SHUTTLE AS (PS),Norwegian Air Shuttle,d3abb197-0550-11ec-a49b-69a31ce8af0d,80.4,Norway,Norway,Ullensaker,Bærum,https://www.norwegianair.ru/,post@norwegian.no,,,missing_year_founded
364,NOVATARIS A/S,Novataris,1da9722c-93e5-11eb-86dd-ffbd1b53140e,89.09,Denmark,Denmark,Copenhagen,Copenhagen,https://www.novataris.com/en/,mn@novataris.com,53.0,10361011.0,ok
365,Ntt (Thailand) Ltd,NTT DATA Thailand,5212c34c-f8af-11ed-b2ae-8f7420b1f92e,62.43,Thailand,Thailand,Bangkok,Bangkok,,,160.0,4050882.0,"missing_website, missing_email"
366,NTT ASIA PACIFIC HOLDINGS PTE. LIMITED,Asur Holdings,00d49243-0ec5-11ec-8df7-0b73bdeba2f9,65.88,Singapore,Singapore,Singapore,Singapore,https://asurholdings.com/,info@asurholdings.com,,,missing_year_founded
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,NTT DATA Business Solutions Hungary,44dda433-8ac1-11ec-b892-9b33177d601b,73.71,Hungary,Hungary,Budapest,Budapest,,,66.0,3722201.0,"missing_website, missing_email"
368,ITELLIGENCE A/S,Itelligencedeblog,043f0af0-a7d0-11ed-8169-bfb473e2b988,56.25,Denmark,,,,https://itelligencedeblog.wordpress.com/,support@itelligence.de,,,country_mismatch
369,Ntt Malaysia Solutions Sdn. Bhd.,Malaysia Microelectronic Solutions,949c9b55-93e4-11eb-8474-3bbe2d07207d,78.18,Malaysia,Malaysia,Petaling Jaya,Petaling Jaya,https://my-ms.com/,sales_info@my-ms.com,75.0,6510184.0,ok
370,Ntt Msc Sdn. Bhd.,NTT Cloud Communications Malaysia Sdn Bhd.,6db1413a-1d6a-11ef-8ca4-a917ae6b537d,65.51,Malaysia,Malaysia,Petaling Jaya,Petaling Jaya,,,,,"missing_website, missing_email, missing_year_founded"
371,OCH A/S,Och DK A/S.,a25c4651-1e9d-11ef-8493-1bd9c889e9e7,81.67,Denmark,Denmark,Copenhagen,Copenhagen,,,,,"missing_website, missing_email, missing_year_founded"
372,OK A.M.B.A.,OK a.m.b.a,d9669f7b-93e4-11eb-91fb-73d498260b10,87.14,Denmark,Denmark,Aarhus Municipality,Copenhagen,https://www.ok.dk/,,1100.0,78489800.0,missing_email
373,Omd (M) Sdn. Bhd.,OMD World Imaging,a54919b7-93e4-11eb-b4a6-27899be4e45d,54.71,Malaysia,Malaysia,Petaling Jaya,Kuala Lumpur,https://omdworldimaging.com/,enquiry@omdworldimaging.com,,,missing_year_founded
374,OMD AS,OMD Norway,c7578028-8aa5-11ec-8962-8b4db591a2d2,72.5,Norway,Norway,Oslo,Oslo,,,67.0,23855504.0,"missing_website, missing_email, missing_year_founded"
375,Media Direction A/S,New Media Direction,ac63db81-72e7-11ec-8200-bfd1296681fb,87.37,Denmark,Denmark,Copenhagen,Copenhagen,http://www.newmediadirection.dk/,rbh@newmediadirection.dk,,,missing_year_founded
376,OMEGA EXIM LIMITED,Omega Exim Limited,1e65962d-93e5-11eb-b5f6-816dd10ac7b0,90.0,Bangladesh,Bangladesh,Dhaka Metropolitan,Dhaka,https://www.omegaeximltd.com/,salesteam@omegaeximltd.com,130.0,1264433.0,ok
377,OMNICOM MEDIA GROUP AS,Omnicom Media Group AS,56287c74-2509-11ec-bde8-71cf682bd51e,95.0,Norway,Norway,Oslo,Oslo,,,,,"missing_website, missing_email, missing_year_founded"
378,OMNICOM MEDIA GROUP ASIA PACIFIC PTE. LTD.,Omnicom Media Group Asia Pacific,c1a538ea-8a9a-11ec-a4f2-5511448670fd,76.89,Singapore,Singapore,Queenstown,,,,100.0,,"missing_website, missing_email"
379,ON THE SPOT A/S,ON THE SPOT,50a6dd3e-c175-11ec-8c4a-c37e31e9be9e,85.77,Denmark,Denmark,Copenhagen,Copenhagen,,,,,"missing_website, missing_email, missing_year_founded"
380,ONETRUST TECHNOLOGY LIMITED,Onetrust Security Limited,ba5c207b-18ef-11f0-8a2e-434c54122f4c,76.15,United Kingdom,United Kingdom,London,Harlow,https://index-1y8.pages.dev/,info@index-1y8.pages.dev,,,missing_year_founded
381,Oracle Corporation (Thailand) Co Ltd,B.M.G CORPORATION CO LTD.,015d07c4-93e5-11eb-9937-4fab995bf8ff,67.38,Thailand,Thailand,Bang Rak District,Bang Rak,https://www.bmgcorporationltd.com/,bmgcorporationltd@gmail.com,75.0,2426858.0,ok
382,Oracle Corporation Malaysia Sdn. Bhd.,Oracle Corporation Sdn. Bhd.,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,76.69,Malaysia,Malaysia,,Kuala Lumpur,,,,,"missing_website, missing_email, missing_year_founded"
383,ORACLE DANMARK APS,Oracle DBA DK,e9a40dcd-13d4-11ec-beb1-7f47ddf7321d,82.58,Denmark,Denmark,,,https://oracle-dba.dk/,,1.0,243643.0,"missing_email, missing_year_founded"
384,ORACLE NORGE AS,Oracle Norge AS,147df165-1b04-11ec-9b02-8dfd4ec6ef01,95.0,Norway,Norway,Bærum,Bærum,,,,,"missing_website, missing_email, missing_year_founded"
385,ORACLE SVENSKA AB,Oracle Database,48dba329-0db8-11ec-87a6-f975ffb1d692,73.75,Sweden,Sweden,,,https://oracledataba.se/,,6.0,1168839.0,"missing_email, missing_year_founded"
386,Orbis Oy,Worbis,80ea7e12-93e4-11eb-be3a-7f925cb94351,82.86,Finland,Finland,Vantaa,Vantaa,https://orbis.fi/,etunimi.sukunimi@orbis.fi,31.0,13598198.0,ok
387,OROGENIC ApS,Orogenic,da01a6ec-93e4-11eb-b4a6-27899be4e45d,88.0,Denmark,Denmark,Vejle,Vejle,https://orogenic.dk/,sales@orogenic.dk,75.0,24358964.0,ok
388,"ORRICK, HERRINGTON & SUTCLIFFE (UK) LLP",Orrick Herrington & Sutcliffe,14907f20-93e5-11eb-a736-0f5b20ecb2f1,56.18,United Kingdom,United States,London,San Francisco,https://www.orrick.com/,mdelikat@orrick.com,2900.0,1160000000.0,country_mismatch
389,P1 SECURITY,P1 Security,cd85b2eb-93e4-11eb-b5f6-816dd10ac7b0,100.0,France,France,Paris,Paris,https://www.p1sec.com/,contact@p1sec.io,26.0,7000000.0,ok
390,"Paco Casa Co.,Ltd.",PACO CASA a,6dd0de70-a7a9-11ed-b250-d1c44dcd1aef,67.24,Thailand,Thailand,Bang Kapi District,Bangkok,https://pacocasa.co.th/,info@pacocasa.co.th,,,missing_year_founded
391,PAKISTAN INSTITUTE OF NUCLEAR SCIENCE & TECHNOLOGY (PINSTECH),Pakistan Institute of Nuclear Science & Technology,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,89.05,Pakistan,Pakistan,Islamabad,Islamabad,,,20.0,88885.0,"missing_website, missing_email"
392,PARENT AND FAMILY CONSULTING LIMITED,Family Law Consultancy,482573e7-93e5-11eb-8474-3bbe2d07207d,67.24,United Kingdom,United Kingdom,London,Norwich,https://www.flc.uk.com/,enquiries@flc.uk.com,7.0,755010.0,missing_year_founded
393,PELATRO LIMITED,Pelatro Limited,b398bc50-93e4-11eb-be3a-7f925cb94351,65.0,United Kingdom,India,London,Bengaluru,https://www.pelatro.com/,hello@pelatro.com,260.0,5400000.0,country_mismatch
394,Varsta Software,Varsta Petri,c309a60b-27bf-11ef-815c-4d862d07c012,65.0,Finland,Finland,Tampere,Helsinki,,,,,"missing_website, missing_email, missing_year_founded"
395,PING IT A/S,Ping IT,424a94f5-93e5-11eb-8474-3bbe2d07207d,76.67,Denmark,Denmark,Aalborg Municipality,Svenstrup,https://pingit.dk/,info@pingit.dk,25.0,,ok
396,Playable ApS,Playable,fbe50634-036a-11ec-a72b-432edcbee847,88.0,Denmark,Denmark,Aarhus,Aarhus,https://playable.com/,support@playable.com,79.0,19215376.0,ok
397,PLESNER Advokatpartnerselskab,Jonas Plesner,2f383a20-93e5-11eb-be5a-4f810ab55f2e,71.43,Denmark,Denmark,Copenhagen,Copenhagen,https://jonasplesner.com/,,1.0,195821.0,"missing_email, missing_year_founded"
398,PLP INVEST/EJENDOMME A/S,PLP Invest Ejendomme,602ace8c-0c5e-11ec-b66a-97ea7481e556,65.45,Denmark,Denmark,Odense Kommune,Odense,https://plp-ejendomme.dk/,kontor@plp-ejendomme.dk,75.0,21792710.0,missing_year_founded
399,"PLURALSIGHT, LLC",Pluralsight,16f3bda9-055e-11ec-912d-93da5cd6dce1,88.89,United States,United States,Draper,Draper,http://tordkalvenes.com/,ar@pluralsight.com,,,missing_year_founded
400,PM ENERGI A/S,Pm energi,b529e3a6-93e4-11eb-8859-29e7c34dee35,89.09,Denmark,Denmark,Brønderslev,Brønderslev,https://pmenergi.dk/,salg@pmenergi.dk,,,ok
401,Postnord Danmark (B2452),PostNord Danmark Rundt,1de2d199-93e5-11eb-a736-0f5b20ecb2f1,71.74,Denmark,Denmark,Copenhagen,,https://postnorddanmarkrundt.dk/,,25.0,7320492.0,"missing_email, missing_year_founded"
402,POSTEN BRING AS,Posten Bring,42c3ecf7-1d65-11ee-9df5-e543427f87fa,93.33,Norway,Norway,Oslo,Oslo,https://www.postenbring.no/,personvernombud@posten.no,12600.0,2497012736.0,ok
403,DATA SCANNING A/S,Scanning,93cb1a81-93e4-11eb-a746-fdabd18be9c6,68.4,Denmark,Denmark,Copenhagen,Albertslund Municipality,http://scanning.dk/,kontakt@scanning.dk,20.0,,missing_year_founded
404,PostNord Stralfors AB,PostNord Stralfors,d330a82b-93e4-11eb-86dd-ffbd1b53140e,85.38,Sweden,Sweden,Ljungby,Solna,https://www.stralfors.com/,,640.0,218000000.0,missing_email
405,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,Pricewaterhousecoopers Statsautoriseret Revisionspartnerselskab,c2d2c772-e602-11ed-aaf1-a9bb6aa25f65,85.0,Denmark,Denmark,Copenhagen,Odense,,,,,"missing_website, missing_email, missing_year_founded"
406,PRICEWATERHOUSECOOPERS AS,PricewaterhouseCoopers Norway,d4239772-8546-11ec-8f98-f9b40efdfe08,93.33,Norway,Norway,Oslo,Oslo,https://www.pwcmisconduct.com/,andersonepost@gmail.com,30.0,,missing_year_founded
407,PROPAKISTANI SOLUTIONS (PRIVATE) LIMITED,ProPakistani,d6682c74-93e4-11eb-919a-b3f9a5ad205c,67.69,Pakistan,Pakistan,,,https://propakistani.pk/,hello@propakistani.pk,57.0,3200000.0,ok
408,DRAKA NORSK KABEL AS,Magnussen Spesialsko,0867ac5b-0574-11ec-b9b6-c767d312e773,61.0,Norway,Norway,Drammen,Drammen,https://www.magnussen-spesialsko.no/no,,25.0,5766728.0,"missing_email, missing_year_founded"
409,Publicis Groupe Holdings B.V.,Publicis Graphics,66b5cd49-8a9a-11ec-8f9a-d304b9a96e8a,79.13,Netherlands,Netherlands,,,https://www.publicisgraphics.com/,,6.0,1023501.0,missing_email
410,QCC GLOBAL LIMITED,QCC Global,d9f2b2c1-93e4-11eb-a746-fdabd18be9c6,72.86,United Kingdom,United Kingdom,Wells,London,https://qccglobal.com/,contact@qccglobal.com,19.0,2841631.0,ok
411,QCC INTERSCAN LTD,QCC Ltd.,c40af0d1-93e4-11eb-b5f6-816dd10ac7b0,63.6,United Kingdom,United Kingdom,Wells,Swanley,https://qccltd.co.uk/,info@qccltd.co.uk,15.0,2278678.0,missing_year_founded
412,QLIKTECH DENMARK ApS,Qliktech,463be1c1-2500-11ec-abad-a332bf576a25,74.29,Denmark,Denmark,Copenhagen,Copenhagen,http://www.qlikview.com/dk,,,,"missing_email, missing_year_founded"
413,QlikTech International Markets AB,QLIKTECH INTERNATIONAL MARKETS AB.,6e78222b-9df5-11ef-a80f-179817213e61,84.1,Sweden,Sweden,,Lund,,,,,"missing_website, missing_email, missing_year_founded"
414,QlikTech Nordic AB,QLIKTECH INTERNATIONAL AB.,55862ac9-9d66-11ef-aecb-ed811e9ee609,65.91,Sweden,Sweden,,Lund,,,10.0,,"missing_website, missing_email, missing_year_founded"
415,"QUALTRICS, LLC",Qualtrics LLC.,290f11d8-9f7b-11ec-a15f-3d38c1a422d7,80.71,United States,United States,,Provo,,,,1300000000.0,"missing_website, missing_email"
416,QUESTBACK AS,Questback,e6d9287a-93e4-11eb-be3a-7f925cb94351,91.43,Norway,Norway,Oslo,Oslo,https://www.questback.com/,facebook@questback.com,55.0,12689737.0,ok
417,Radio Frequency Systems Gesellschaft mit beschrankter Haftung,Radio Frequency Systems GmbH,8da48c93-93e4-11eb-8474-3bbe2d07207d,75.06,Germany,Germany,Hanover,Hanover,https://www.rfsworld.com/,peter.raabe@rfsworld.com,175.0,250000000.0,ok
418,RAJAH & TANN,Rajah & Tann,d107ada1-93e4-11eb-8859-29e7c34dee35,100.0,Singapore,Singapore,Singapore,Singapore,https://www.rajahtannasia.com/,heng.chhay@rajahtann.com,770.0,150000000.0,ok
419,RAPID7 INTERNATIONAL LIMITED,Rapid 7 EMEA Internal Moose,1a62837c-2d2f-11ed-bca0-45d3b4f58bc5,67.09,United Kingdom,United Kingdom,London,Camberley,https://www.emea-internalmoose-swag.com/,sales@beechleighpromotions.com,,,missing_year_founded
420,Red Hat Asia Pacific Pte Ltd,Red Hat Asia Pacific,9973fa6b-8aae-11ec-be09-3b46a3ec669e,85.0,Singapore,Singapore,Singapore,Singapore,,,250.0,71563056.0,"missing_website, missing_email, missing_year_founded"
421,RED HAT LIMITED,Red PR Limited,1d6c9026-93e5-11eb-a736-0f5b20ecb2f1,75.52,Ireland,Ireland,Cork,Clonmel,https://redpr.ie/,info@redpr.ie,4.0,1295041.0,ok
422,Red Hat Malaysia Sdn. Bhd.,Red Harvest Malaysia,8d744e31-ca8a-11ec-bce4-ef3debe8cbb7,71.74,Malaysia,Malaysia,,Puchong,https://redharvestmalaysia.com/,submission@redharvestmalaysia.com,,,missing_year_founded
423,RELOCATION AS,Relocation,13d6cc27-93e5-11eb-8474-3bbe2d07207d,92.17,Norway,Norway,Stavanger,Stavanger,https://relocation.no/,,21.0,1000000.0,missing_email
424,RETAIL FOCUS A/S,KS RETAIL,0a2d7086-0508-11ec-bab1-43082e0a03df,68.4,Denmark,Denmark,Kongens Lyngby,Birkerød,https://ks-retail.dk/,klaus@ks-retail.com,75.0,26070852.0,ok
425,REVEALCX LLC,RevealCX Inc.,168fa5a3-20d1-11ee-955b-359ace42ebb8,78.0,United States,United States,New Castle,New York,https://aiincx.com/,,15.0,4163841.0,"missing_email, missing_year_founded"
426,Rezponz A/S,Rezponz,c8b67a70-c825-11ec-89f7-7594ea00aeb1,86.67,Denmark,Denmark,Aalborg,Aalborg,https://rezponz.dk/,info@rezponz.dk,75.0,4619644.0,missing_year_founded
427,Rhenus Warehousing Solutions Denmark A/S,Rhenus Warehousing Solutions,11a58013-c50b-11ef-9531-7716dbb12d27,84.41,Denmark,Denmark,Horsens,Horsens,,,,,"missing_website, missing_email, missing_year_founded"
428,RITTAL A/S,Rittal A/S.,83718e53-1b00-11ec-a945-71766a416f0a,97.14,Denmark,Denmark,Vallensbæk Municipality,Vallensbæk Municipality,http://www.rittal.dk/?opi=79508299&sa=U&ved=0ahUKEwj7qtnvvqOMAxVcTWwGHeNXIHUQ61gIEigP&usg=AOvVaw0S8lQM4PcIscN3aJ4j66ru,,,,"missing_email, missing_year_founded"
429,RTTD LTD,RTTD,b9b2d1d2-9a09-11ec-9faf-49592d66acb7,45.0,United Kingdom,Germany,London,Osnabrück,https://www.rttd.de/,,,,"missing_email, country_mismatch, missing_year_founded"
430,BRINTH & HILLERUP A/S,Hillerup Grafisk Design,8bb3945c-12e7-11ec-92c5-236cf59fc383,65.45,Denmark,Denmark,Aarhus,,https://hillerup-design.com/,henrik@hillerup.com,1.0,156240.0,missing_year_founded
431,SAGEMCOM BROADBAND SAS,Sagemcom Broadband SAS.,5d42a8d2-f9d6-11ec-be61-8fd2b29bbf2d,63.67,France,,Rueil-Malmaison,,http://sherproductions.com/0.1/gui/,,,,"missing_email, country_mismatch, missing_year_founded"
432,"SAILPOINT TECHNOLOGIES, INC.",SAILPOINT TECHNOLOGIES,391eb2e4-181d-11f0-8284-6dfd2009e8a0,82.8,United States,United States,,Houston,https://www.sailpointt.xyz/,sale@salientpar.xyz,,,missing_year_founded
433,SALESFORCE UK LIMITED,The Salesforce PM,31fb638d-1105-11ec-a8d6-03ab78afae8c,71.05,United Kingdom,United Kingdom,London,Richmond,https://marseillanvacances.com/,contact@thesalesforcepm.com,1.0,143246.0,ok
434,SALESFORCE.COM SINGAPORE PTE. LTD.,DancingMind,0808561b-93e5-11eb-a33a-a3dfba582839,56.0,Singapore,Singapore,Singapore,Singapore,http://dancingmind.com/,team@dancingmind.me,75.0,8766198.0,missing_year_founded
435,Salling Group Forsikring A/S,Salling Group,893b17fe-93e4-11eb-8859-29e7c34dee35,68.05,Denmark,Denmark,Aarhus Municipality,Brabrand,https://www.sallinggroup.com/,press@sallinggroup.com,60000.0,10112692387840.0,ok
436,Saluran Cekap (M) Sdn. Bhd.,Saluran Cekap M Sdn Bhd.,b1e580a1-583d-11ec-91ee-edc6c109839b,76.76,Malaysia,Malaysia,Ampang Jaya Municipal Council,Ampang Jaya,,,,,"missing_website, missing_email, missing_year_founded"
437,SAMSUNG ELECTRONICS NORDIC AKTIEBOLAG,Samsung Electronics Nordic AB.,2d6323ad-1afe-11ec-be37-19557aad561c,86.94,Sweden,Sweden,Stockholms Kommun,Stockholms Kommun,,,,,"missing_website, missing_email, missing_year_founded"
438,SANVARU TECHNOLOGY LIMITED,Sanvaru Technology,425606ac-93e5-11eb-919a-b3f9a5ad205c,89.09,India,India,Sonipat,Sonipat,https://sanvaru.com/,info@sanvaru.com,150.0,1731436.0,missing_year_founded
439,SAP DANMARK A/S,SAP HANA,066eca52-93e5-11eb-919a-b3f9a5ad205c,66.52,Denmark,Denmark,Copenhagen,,https://saphana.dk/,kimallanj@yahoo.dk,75.0,14661808.0,missing_year_founded
440,SAS INSTITUTE AS,SAS CTRL AS,0600573b-aeaa-11ef-98d7-e3388663e6b0,65.56,Norway,Norway,Oslo,Bærum,https://sas-ctrl.no/,kjell@sas-ctrl.no,,,missing_year_founded
441,SAVILLE CONSULTING DANMARK A/S,Saville Consulting Danmark,1930e241-93e5-11eb-b5f6-816dd10ac7b0,95.71,Denmark,Denmark,Rudersdal Municipality,Rudersdal Municipality,https://www.savilleconsulting.dk/,support.dk@savilleconsulting.dk,,,missing_year_founded
442,SCHNEIDER ELECTRIC DANMARK A/S,Schneider Electric Denmark A/S.,0252d979-93e5-11eb-8859-29e7c34dee35,87.05,Denmark,Denmark,Ballerup,,https://www.studiecd.dk/,,,,"missing_email, missing_year_founded"
443,Scrive AB,Scrive,ac84e842-93e4-11eb-919a-b3f9a5ad205c,78.0,Sweden,Sweden,,Stockholm,http://www.scrive.com/,cos@scrive.com,210.0,42205780.0,ok
444,ServiceNow Nederland B.V.,ServiceNow BV.,77842e7a-93e4-11eb-8474-3bbe2d07207d,83.08,Netherlands,Netherlands,Amsterdam,Amsterdam,https://www.servicenow.nl/?opi=79508299&sa=U&ved=0ahUKEwjK0bG5yquMAxW2SGwGHbipE38Q61gIFigS&usg=AOvVaw3HAkGOUFTnqkqTbd1TwYS9,,,,"missing_email, missing_year_founded"
445,SFDC IRELAND LIMITED,Salesforce,c2d270d1-93e4-11eb-8ad6-7326edce8d21,29.0,Ireland,United States,Dublin,San Francisco,https://www.salesforce.com/,ap_sales@salesforce.com,72682.0,34859999232.0,country_mismatch
446,"SHANDONG SACRED SUN POWER SOURCES CO., LTD",Shandong Faithwit Power Sources Co. Ltd.,f9694b0b-2abd-11ef-a5ed-2fefabb10411,68.9,China,China,Qufu,Jining,,,,,"missing_website, missing_email, missing_year_founded"
447,"SHENZHEN CENTER POWER TECH. CO., LTD.",Shenzhen SMACH POWER Technology Co. Ltd.,026af55b-93e5-11eb-8ad6-7326edce8d21,83.64,China,China,Shenzhen,Shenzhen,https://smachpower.com/,antonio@smachpower.com,75.0,4832129.0,missing_year_founded
448,"Shenzhen Huaptec Co., Ltd",Shenzhen Jiayou Digital Communication Co. Ltd.,017500c2-ef70-11ee-ba61-f912e2f5546b,73.8,China,China,Shenzhen,Shenzhen,https://toposhphone.en.alibaba.com/,toposh_uk@hotmail.com,76.0,11877303.0,ok
449,"Shenzhen Sdmc Technology Co., Ltd",SDMC Technology,f78384d3-0673-11ec-99bb-f15d4681cfe6,77.5,China,China,Shenzhen,Shenzhen,http://www.sdmcdevice.com/,contact@sdmctech.com,,,ok
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",Shenzhen Skyworth Digital Technology Co. Ltd. Beijing Branch,76c7a864-f8c7-11ed-8937-63610dffe3f8,75.94,China,China,Shenzhen,Haidian District,,,,,"missing_website, missing_email, missing_year_founded"
451,SHIELDS ENVIRONMENTAL GROUP LTD,Shields Group,45df9fc2-aa7d-11ec-916d-7916524b3224,65.45,United Kingdom,United Kingdom,South Ockendon,Stratford-upon-Avon,https://www.shields-group.co.uk/,assistant@shieldsagency.co.uk,15.0,507704.0,missing_year_founded
452,"Shuangdeng Group Co., Ltd.",Shuangdeng Group,2f5615e0-0d48-11ec-baff-b3f7938105ab,85.71,China,China,Taizhou,Taizhou,http://www.shuangdeng.com.cn/,marketing@chinashoto.com,,,missing_year_founded
453,Siae Microelettronica Sdn. Bhd.,SIAE MICROELETTRONICA,1d3ad1c3-93e5-11eb-a746-fdabd18be9c6,53.46,Malaysia,Italy,Petaling Jaya,Cologno Monzese,https://siaemic.com/,joel.carrambas@siaemic.com,1500.0,255000000.0,country_mismatch
454,Siae-microelettronica - S.p.a.,SIAE MICROELETTRONICA,1d3ad1c3-93e5-11eb-a746-fdabd18be9c6,67.65,Italy,Italy,Cinisello Balsamo,Cologno Monzese,https://siaemic.com/,joel.carrambas@siaemic.com,1500.0,255000000.0,ok
455,Sievo Oy,Sievo Bucharest Office,a823b0f3-93e4-11eb-aa66-9b8d95e2171b,68.0,Finland,Finland,Helsinki,Helsinki,https://sievo.com/,contact@sievo.com,125.0,30581256.0,missing_year_founded
456,SIGNICAT AS,Signicat,e08289d1-93e4-11eb-b89f-536884b3e7dd,55.53,Norway,Lithuania,Trondheim,Vilnius,https://www.signicat.com/,info@signicat.com,300.0,27763690.0,country_mismatch
457,SILLEHOVED ApS,Sillehoved,ab1c21c0-f8b5-11ed-a8b3-7b4d48a6e9d9,85.0,Denmark,Denmark,Odsherred Municipality,Odsherred Municipality,,,,,"missing_website, missing_email, missing_year_founded"
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,Balestier Investment Pte. Ltd.,00bf1d13-a0ab-11ed-bb8a-71de4d1e3b55,79.31,Singapore,Singapore,Singapore,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
459,SiPM,SIPM,b4f0991a-2de9-11ed-9aba-99765e777111,65.0,Belgium,Australia,Hasselt,Sydney,http://www.sipm.com.au/,admin@sipm.com.au,75.0,29160844.0,country_mismatch
460,Skillpower Services (Thailand) Co Ltd,FIRST CLASS LOGISTICS,01ceb558-93e5-11eb-86dd-ffbd1b53140e,58.62,Thailand,Thailand,Yan Nawa District,Yan Nawa District,https://first-classlogistics.com/,pongsak@first-classlogistics.com,75.0,1499469.0,ok
461,SKYCALL AS,Skycall AS,8a5c3f6b-93e4-11eb-be3a-7f925cb94351,100.0,Norway,Norway,Bærum,Bærum,https://skycallas.no,,35.0,3224044.0,"missing_email, missing_year_founded"
462,Smart Media4U Technology Pte. Ltd.,Smart city technologies,c3d1aee0-fcc1-11ed-8628-bd8e2d8d8a31,77.89,Singapore,Singapore,Singapore,Singapore,https://smartcitytechnologies.com.sg/,info@smartcitytechnologies.com.sg,75.0,15601518.0,missing_year_founded
463,SMART TECHNOLOGIES (BD) LIMITED,Smart Technologies BD Ltd. Store Room,16a46b07-93e5-11eb-aa66-9b8d95e2171b,84.12,Bangladesh,Bangladesh,Dhaka,Dhaka,https://smartbd.com/,info@smartbd.com,,,ok
464,Smartly.io Holding Inc,SF Holding,13bdaad5-0fd2-11ee-bf56-93e389618473,63.75,Finland,Finland,Helsinki,Kerava,https://sf-holding.fi/,,,,"missing_email, missing_year_founded"
